Date,SP500_Close,BTC_Close,SP500_Return,BTC_Return
2020-05-18,3808.99,10529.77,-0.0033749402373745873,-0.003716930155678634
2020-05-19,3897.05,10619.9,0.02311906771659924,0.008559992070183505
2020-05-20,4003.01,10574.98,0.027191324445306815,-0.004230005769103307
2020-05-21,4021.05,10429.4,0.004506144496177315,-0.013766493410292535
2020-05-22,3988.93,10429.42,-0.007988256151414607,2.096854836019287e-06
2020-05-25,3976.6,10495.19,-0.003090858304189228,0.006306536920952326
2020-05-26,3877.34,11100.42,-0.024960334412689966,0.057666667928294495
2020-05-27,3870.74,11736.43,-0.0017039629053753461,0.05729633008152782
2020-05-28,3825.12,11809.38,-0.01178534551327774,0.00621567450509199
2020-05-29,3971.54,11639.7,0.03827930521772263,-0.014367992704138388
2020-06-01,3901.47,11367.99,-0.017643597277299184,-0.023343851797232446
2020-06-02,3924.76,11658.68,0.005969861127871268,0.025570863757122118
2020-06-03,3986.71,11633.58,0.015784400256257117,-0.0021525301965337846
2020-06-04,3911.25,11399.3,-0.01892700911400362,-0.020138044785593882
2020-06-05,3970.64,11642.46,0.015182672337621089,0.0213306623471391
2020-06-08,3878.59,11543.33,-0.02318326542450004,-0.00851395039551742
2020-06-09,3944.82,12425.8,0.017078017095865563,0.07644822225181565
2020-06-10,3972.6,12591.74,0.007040239665417331,0.013354343345451526
2020-06-11,3914.67,12188.79,-0.014582468015828748,-0.03200122686120887
2020-06-12,3918.05,12402.69,0.0008629902900739895,0.0175494080032739
2020-06-15,3946.5,12249.06,0.007262210293437178,-0.012387486853044947
2020-06-16,3893.13,11887.9,-0.013523306741082186,-0.029484299314083747
2020-06-17,3840.25,12091.07,-0.013583692731117135,0.017090074861106315
2020-06-18,3734.84,11851.86,-0.027447373272547922,-0.01978411405050162
2020-06-19,3756.12,12475.8,0.005698539985214534,0.05264496245474748
2020-06-22,3760.46,12899.75,0.001155596100611662,0.03398219343501581
2020-06-23,3743.59,12574.32,-0.004488048861373107,-0.025227624722609428
2020-06-24,3714.42,13179.11,-0.0077927164612495905,0.04809754572788123
2020-06-25,3759.84,13456.01,0.012230653726772948,0.021010073708886794
2020-06-26,3911.23,13641.45,0.04026322636274126,0.013781177001638131
2020-06-29,3941.52,13826.22,0.007744195812345617,0.013544638601902609
2020-06-30,3932.21,14875.09,-0.0023626282814899193,0.07586102837288577
2020-07-01,4004.48,14299.4,0.018379257636445365,-0.03870153453171091
2020-07-02,3986.46,14488.42,-0.0044981558674225845,0.013218589536151883
2020-07-03,4025.13,13907.91,0.009698198580504571,-0.04006673930965199
2020-07-06,3917.39,12918.76,-0.026766739044261634,-0.07112156290236707
2020-07-07,3915.22,12882.23,-0.0005533375600946288,-0.0028279125305137823
2020-07-08,3932.61,12586.83,0.004442632513374172,-0.022930420458691606
2020-07-09,3876.02,11698.01,-0.01439085211087275,-0.0706154382390749
2020-07-10,3892.49,11866.1,0.004250248304969242,0.01436966437433878
2020-07-13,3940.04,12233.39,0.012215924044268536,0.030952189990306855
2020-07-14,3932.21,12775.21,-0.0019885869712433085,0.04429058738136386
2020-07-15,3926.95,12502.02,-0.0013364029383185932,-0.021384681295185965
2020-07-16,3903.6,12245.65,-0.005946941319642817,-0.02050580434284979
2020-07-17,3803.32,12207.49,-0.025688840634004097,-0.0031163510501270404
2020-07-20,3815.87,12085.74,0.0032986271011459906,-0.009973414389987195
2020-07-21,3784.32,12207.16,-0.008266097641036977,0.010046314814646611
2020-07-22,3863.43,12320.92,0.02090244705057229,0.009319498819323787
2020-07-23,3841.05,12066.26,-0.005791603286516477,-0.020668991015743012
2020-07-24,3838.99,11572.68,-0.0005370772577419467,-0.0409054841932862
2020-07-27,3834.37,11599.7,-0.0012031282583769556,0.00233424124055943
2020-07-28,3920.4,12058.29,0.022436144253194283,0.039535007032680314
2020-07-29,3970.22,11839.1,0.012708350827798557,-0.018177579064123216
2020-07-30,4003.33,11440.27,0.008339058518834916,-0.03368799644171581
2020-07-31,4019.51,11622.09,0.004043528360290439,0.015893454790055123
2020-08-03,3983.75,12356.46,-0.008896912992746836,0.06318762533902275
2020-08-04,4012.07,11625.63,0.007108483953007956,-0.05914593668276841
2020-08-05,4039.89,11507.27,0.006934318639149703,-0.010181090182322543
2020-08-06,4041.17,11692.89,0.00031651458979562304,0.016130855847899764
2020-08-07,4061.32,10940.32,0.004986392007738505,-0.06436146732981726
2020-08-10,4006.09,11173.58,-0.013599836923363013,0.02132089753664676
2020-08-11,4069.84,11941.39,0.015914450990751488,0.06871668393780145
2020-08-12,4159.13,11237.26,0.021938018863837266,-0.05896560904099707
2020-08-13,4198.78,10577.16,0.00953378545123741,-0.058741724801409115
2020-08-14,4281.34,10745.74,0.019663208742503945,0.015937897015659584
2020-08-17,4224.0,11411.53,-0.01339402545572447,0.061958584656011124
2020-08-18,4257.91,10744.59,0.00802765044349046,-0.05844458297239088
2020-08-19,4274.18,10509.45,0.003821617409527447,-0.021884362261434913
2020-08-20,4281.17,10363.05,0.0016355457596428744,-0.013930141267327969
2020-08-21,4353.01,9948.1,0.016781926635223855,-0.04004113430597291
2020-08-24,4370.9,10561.58,0.004108862019136997,0.06166791488426975
2020-08-25,4328.84,10606.86,-0.009623523587643257,0.0042875444459641214
2020-08-26,4340.63,10385.07,0.002724019691400925,-0.0209099344906502
2020-08-27,4375.68,10455.25,0.008074723473183032,0.006757466757567585
2020-08-28,4327.44,11026.74,-0.011025210057397481,0.05466045824297379
2020-08-31,4369.84,11012.41,0.00979937995907763,-0.0012996255747319725
2020-09-01,4337.77,10709.17,-0.007340097209321559,-0.027535935043501835
2020-09-02,4403.14,10722.26,0.01507129167072663,0.001221881366610172
2020-09-03,4428.74,10687.26,0.005813258446377068,-0.0032636013552648654
2020-09-04,4462.83,10683.43,0.0076969136378082946,-0.0003592000032929675
2020-09-07,4505.07,10662.66,0.009466246469724831,-0.0019442107426695387
2020-09-08,4551.27,10943.97,0.010255047565422263,0.026383612847183335
2020-09-09,4546.27,10639.47,-0.001099317607934168,-0.02782422391701497
2020-09-10,4496.34,10348.16,-0.010981439886525668,-0.02738007898585148
2020-09-11,4444.57,10607.96,-0.011513851719417717,0.025105760476209854
2020-09-14,4443.42,11161.02,-0.0002592277501248335,0.052136376723939185
2020-09-15,4566.29,11286.26,0.02765195793246168,0.011221748773821877
2020-09-16,4482.84,11081.37,-0.018276206428120473,-0.018153699330027414
2020-09-17,4480.13,10546.56,-0.0006041810029973219,-0.04826249078884722
2020-09-18,4468.01,10643.7,-0.0027059193276366194,0.009210218407889088
2020-09-21,4444.71,10364.1,-0.0052131341543685105,-0.026268993534389374
2020-09-22,4405.58,10947.04,-0.008805081114753708,0.05624626204893796
2020-09-23,4398.46,10651.18,-0.0016157529635722819,-0.027026401278741913
2020-09-24,4380.1,10976.87,-0.004174780688341507,0.030577567888157343
2020-09-25,4345.42,11128.09,-0.007916256528510692,0.013776671256961422
2020-09-28,4384.68,11444.93,0.00903461938679641,0.02847227319914965
2020-09-29,4459.64,11315.43,0.017096336054359805,-0.011315116641330978
2020-09-30,4521.6,11084.79,0.013892794346183967,-0.020382810224213885
2020-10-01,4501.44,11510.49,-0.004458478523990705,0.038404132785188956
2020-10-02,4547.21,11560.88,0.01016850483733412,0.004377147249139858
2020-10-05,4483.57,11725.8,-0.013996965912358534,0.01426517529436998
2020-10-06,4451.0,11349.59,-0.007264472393798769,-0.03208387481835993
2020-10-07,4417.71,11420.11,-0.007477611053143174,0.006213848516633574
2020-10-08,4306.6,11463.21,-0.025152385265178132,0.00377413205794549
2020-10-09,4316.88,11261.69,0.0023869154365193145,-0.017579602456868564
2020-10-12,4371.89,11546.12,0.012743127521404272,0.025256326558330284
2020-10-13,4341.39,11272.95,-0.0069754097455818195,-0.02365931907587448
2020-10-14,4378.91,10755.16,0.00864181770554314,-0.04593231484913721
2020-10-15,4362.74,10526.8,-0.003691469157049332,-0.02123225702528141
2020-10-16,4367.71,10611.75,0.0011385298158475467,0.008069929921484944
2020-10-19,4370.95,11017.29,0.000741454979571366,0.03821630981615951
2020-10-20,4384.22,10923.48,0.0030367564155840904,-0.008515146881141057
2020-10-21,4321.83,11135.78,-0.014230258890690975,0.01943554946480026
2020-10-22,4350.52,11699.69,0.006637758550220261,0.050639204448056856
2020-10-23,4312.81,11683.09,-0.0086694580014217,-0.0014187623515420121
2020-10-26,4311.06,11656.63,-0.00040431237112725863,-0.0022645401835071225
2020-10-27,4312.89,11011.84,0.0004246825359253638,-0.05531526369877774
2020-10-28,4356.88,11295.24,0.010199826408307822,0.025735503137519194
2020-10-29,4417.29,12191.6,0.013865680810305791,0.07935747197744404
2020-10-30,4401.71,12171.24,-0.003527606323629218,-0.001670261291926246
2020-11-02,4403.55,12957.16,0.0004174027814800766,0.06457244805733804
2020-11-03,4313.39,13080.38,-0.020474636672819183,0.009509781932885182
2020-11-04,4238.55,11903.63,-0.017349976409381258,-0.08996308991066185
2020-11-05,4137.04,11273.5,-0.023949993497855246,-0.05293609275384685
2020-11-06,4191.35,11012.79,0.013128305273048415,-0.02312596585913834
2020-11-09,4181.17,10591.57,-0.002429491911377024,-0.03824813041595493
2020-11-10,4213.08,10245.13,0.007631405738696941,-0.03270878268445132
2020-11-11,4280.96,9977.0,0.01611182611206198,-0.026171653053533875
2020-11-12,4242.95,9993.63,-0.008877929255743499,0.0016663418303100204
2020-11-13,4245.48,10470.01,0.0005965346499343599,0.04766841733843381
2020-11-16,4252.89,10069.63,0.0017448874571180475,-0.03824023387455661
2020-11-17,4225.57,9865.44,-0.006424023289155785,-0.020278439935592755
2020-11-18,4263.6,10028.04,0.009000506653574894,0.016482706590674655
2020-11-19,4258.77,10317.5,-0.001132692276145645,0.02886410804180501
2020-11-20,4233.04,10257.32,-0.0060419570061392295,-0.0058318774913386495
2020-11-23,4243.49,10787.8,0.002469124851999445,0.0517169109813013
2020-11-24,4239.75,10668.48,-0.0008823981638831037,-0.011060816635340177
2020-11-25,4187.81,10870.7,-0.012250044452547494,0.018954955387358953
2020-11-26,4159.53,10975.65,-0.006751744490964486,0.009654428493459133
2020-11-27,4065.86,11272.76,-0.022519318684676545,0.027069815686385085
2020-11-30,4002.1,10932.03,-0.015683253215863245,-0.0302258717648878
2020-12-01,4054.14,10511.67,0.013002973618231673,-0.038451836617987824
2020-12-02,4051.49,10542.74,-0.000653460424478813,0.0029552662692522093
2020-12-03,4004.16,10971.72,-0.01168268175999412,0.04069018415378923
2020-12-04,4077.37,10340.93,0.018285339627893013,-0.05749265502910768
2020-12-07,4007.7,10560.86,-0.01708788356878206,0.021267535066486366
2020-12-08,3946.24,10377.52,-0.015336289624407773,-0.017360258958161644
2020-12-09,3953.56,10627.43,0.0018546250600059919,0.0240816810218131
2020-12-10,3944.15,10659.72,-0.0023790311329357217,0.003038674744519568
2020-12-11,3908.57,11085.72,-0.009020795008205764,0.03996379838292553
2020-12-14,3886.51,11195.61,-0.005643766282821402,0.00991264537605712
2020-12-15,3863.82,11220.15,-0.00583965703899881,0.0021914672269593987
2020-12-16,3857.18,11162.04,-0.001717957252799585,-0.005178474516408564
2020-12-17,3811.41,11415.51,-0.01186537029852596,0.022707900761379646
2020-12-18,3877.23,11584.06,0.017268509000859137,0.01476528967582992
2020-12-21,3912.46,11947.89,0.009088023284972586,0.031407302156998176
2020-12-22,3957.21,12123.5,0.011435829371888152,0.014697867141419865
2020-12-23,3968.47,12488.09,0.0028470873597888,0.030073429678684236
2020-12-24,3972.94,12103.61,0.0011259879072333943,-0.030787626175904467
2020-12-25,3975.27,11365.78,0.0005861802534711793,-0.06095947643809714
2020-12-28,3976.18,11529.25,0.00022919713493885766,0.014382543174084961
2020-12-29,4036.35,11656.13,0.015131769315767431,0.011005332066703408
2020-12-30,4082.52,11711.33,0.011437677854178596,0.004734963939760671
2020-12-31,4033.6,11129.06,-0.01198171615256172,-0.049718034332308515
2021-01-01,3987.87,10594.76,-0.011336812537647352,-0.04800933091281437
2021-01-04,4019.39,10559.9,0.007904493726231102,-0.0032909322432872114
2021-01-05,4048.11,10619.64,0.007143778680183795,0.0056572627425371625
2021-01-06,4100.04,11044.41,0.012828594536665608,0.039999142596981056
2021-01-07,4069.52,10924.58,-0.007444056093325823,-0.010849808664768382
2021-01-08,4044.72,10328.75,-0.006093943041295413,-0.054540206310497566
2021-01-11,4078.7,10769.44,0.00840260574481046,0.042666422402562965
2021-01-12,4079.61,10604.21,0.00022285930470963226,-0.015342517673002145
2021-01-13,4134.24,9846.58,0.013390860346674667,-0.07144629432526878
2021-01-14,4144.29,9908.59,0.002429702351224496,0.00629753827289558
2021-01-15,4117.14,10345.38,-0.006550284654305673,0.044081295966676884
2021-01-18,4166.34,10307.81,0.011948825028653921,-0.003630875548153438
2021-01-19,4163.25,10181.73,-0.000740351880622015,-0.01223156999579439
2021-01-20,4138.92,9731.83,-0.005845438903851619,-0.04418745996158154
2021-01-21,4208.7,10124.55,0.01685938144435663,0.040354442390155766
2021-01-22,4250.27,9803.88,0.009877995973673446,-0.031672461199436105
2021-01-25,4357.67,10534.43,0.0252701419756,0.07451612208075936
2021-01-26,4368.82,10239.44,0.0025566860280154292,-0.028001754984691186
2021-01-27,4324.7,10351.44,-0.01009716100253002,0.010938029066667295
2021-01-28,4278.62,10308.98,-0.010656169683330868,-0.004101905873818004
2021-01-29,4335.8,9855.63,0.013363736517441157,-0.04397637659109963
2021-02-01,4441.45,10453.33,0.02436874434714868,0.060644937392151224
2021-02-02,4376.85,9923.45,-0.014545030195649514,-0.05068934283705651
2021-02-03,4363.28,9584.63,-0.003101062242713583,-0.03414327994031593
2021-02-04,4350.78,8771.08,-0.0028646499229262675,-0.08488060894743193
2021-02-05,4340.15,9288.6,-0.002444424662423754,0.05900273517410839
2021-02-08,4283.29,9169.82,-0.013099136408851544,-0.01278819826526894
2021-02-09,4208.01,9312.17,-0.01757531041129055,0.015523449470960099
2021-02-10,4197.9,9903.84,-0.0024038302709658596,0.06353739804820668
2021-02-11,4209.58,9800.05,0.002782073321272801,-0.010479256150392668
2021-02-12,4238.64,9668.42,0.006903269949069404,-0.013431766865298438
2021-02-15,4171.79,9718.01,-0.015771698133831023,0.005129037307208187
2021-02-16,4164.28,9772.17,-0.001798425578502046,0.005572795878798131
2021-02-17,4184.29,9632.42,0.004805487990720778,-0.014300142413606103
2021-02-18,4206.72,10206.49,0.00535891646990944,0.05959755653506747
2021-02-19,4152.06,10749.12,-0.012993594356701988,0.053165290513939804
2021-02-22,4141.21,10477.17,-0.002613639011875371,-0.02530017870580093
2021-02-23,4263.07,10646.18,0.029426646853821497,0.016131302548667355
2021-02-24,4334.45,11001.93,0.016744836055094213,0.03341593296876999
2021-02-25,4248.34,10977.25,-0.0198671379004767,-0.0022428782086595846
2021-02-26,4222.83,10479.5,-0.006003837116047957,-0.04534427659838884
2021-03-01,4134.32,10445.62,-0.020960536395837285,-0.0032330755503506663
2021-03-02,4164.84,10614.23,0.007383036129588849,0.0161420030880633
2021-03-03,4150.81,10331.78,-0.0033699426619338566,-0.026610449103404755
2021-03-04,4102.9,10109.73,-0.011542334179404883,-0.021492045409225807
2021-03-05,4053.27,10007.13,-0.01209666243744879,-0.01014904349338653
2021-03-08,4053.37,9720.74,2.5354992375148583e-05,-0.02861780855034525
2021-03-09,4043.3,9477.26,-0.002484601613160165,-0.025048245676935102
2021-03-10,4044.29,9642.74,0.0002463311369753899,0.017461114693995205
2021-03-11,4054.15,9807.46,0.0024375028073851243,0.01708257738961978
2021-03-12,3975.0,9626.02,-0.01952417493129446,-0.01850009556316727
2021-03-15,3989.39,9847.79,0.0036208725207694916,0.023038011095256473
2021-03-16,3914.09,9841.5,-0.01887604035288129,-0.0006383580121701515
2021-03-17,3971.93,9842.14,0.014777047782379576,6.539343498265186e-05
2021-03-18,3968.6,9991.99,-0.0008370973377208202,0.015225202906346002
2021-03-19,3981.56,10231.91,0.0032654182074894496,0.024011117867978576
2021-03-22,3986.21,10294.92,0.001168966369018893,0.006158310673075296
2021-03-23,3949.98,10212.36,-0.009089333245692397,-0.008019883417237077
2021-03-24,4010.57,10206.47,0.015337464447223816,-0.00057644618964953
2021-03-25,4003.66,10043.49,-0.0017227713537755554,-0.015968117476691527
2021-03-26,4042.68,9803.85,0.009746230589288587,-0.023861132462645766
2021-03-29,4088.06,9548.54,0.011226026340624598,-0.026041325122446665
2021-03-30,4037.4,9578.75,-0.012393373501719462,0.003163699559193033
2021-03-31,4044.91,9685.62,0.001862153635221716,0.011156938531221445
2021-04-01,4097.7,9606.13,0.013050445450672797,-0.008207135836829426
2021-04-02,4120.71,9345.66,0.005615923114727383,-0.02711451390536115
2021-04-05,4184.21,9596.86,0.015410028356386536,0.026878850990322323
2021-04-06,4212.41,9685.8,0.006738225184238849,0.00926760778569295
2021-04-07,4173.96,9558.16,-0.009127193329668775,-0.013178400329139632
2021-04-08,4200.35,9580.46,0.006321353541900183,0.0023328983619255303
2021-04-09,4207.84,9166.49,0.0017849359496591008,-0.04320924067315026
2021-04-12,4218.25,8973.35,0.0024731277585149612,-0.021070702648663498
2021-04-13,4164.68,8894.68,-0.012700038645027284,-0.008767165992589757
2021-04-14,4073.15,9036.64,-0.02197805103135142,0.015960564905927906
2021-04-15,4116.01,9060.87,0.01052415477229494,0.002680885182711819
2021-04-16,4068.16,8749.95,-0.01162538609462285,-0.03431457392728379
2021-04-19,4062.01,8056.55,-0.0015134766416188493,-0.07924543163873261
2021-04-20,4072.02,8245.05,0.0024657213968922887,0.023396629712813817
2021-04-21,4058.0,8107.65,-0.003442738182190361,-0.016665153092632244
2021-04-22,4068.08,8213.98,0.0024836071028239352,0.013114962604071878
2021-04-23,4122.71,8263.7,0.013429821022390789,0.006052995048176852
2021-04-26,4089.83,8121.84,-0.00797709181840614,-0.017165728642983824
2021-04-27,4099.98,8549.38,0.002483348902321022,0.052640530067174174
2021-04-28,4085.46,8250.16,-0.003543279657452348,-0.03499913924671739
2021-04-29,4044.02,7660.02,-0.010141279441592401,-0.07153097649889321
2021-04-30,4061.24,7335.29,0.0042575279721724976,-0.04239316962405868
2021-05-03,4002.35,6828.33,-0.014502114331350941,-0.0691124286347261
2021-05-04,3949.85,6929.35,-0.013115860554996306,0.014795021736930161
2021-05-05,3888.88,6499.61,-0.015436249399502935,-0.062017480206873636
2021-05-06,3898.37,6437.33,0.0024391576076384113,-0.009582618664229875
2021-05-07,3919.75,6610.81,0.005486280162243352,0.026949768938147694
2021-05-10,3920.53,6334.94,0.0001980128336026328,-0.041729993004991695
2021-05-11,3915.88,6440.97,-0.0011855995347247713,0.01673606704679046
2021-05-12,3889.66,6127.14,-0.006695867484734403,-0.04872310258724625
2021-05-13,3942.29,6077.33,0.013531344730505823,-0.008129038262281153
2021-05-14,3924.12,6075.26,-0.004610760148977348,-0.0003410244121124597
2021-05-17,3973.82,6159.25,0.012665668290111015,0.013825483983710498
2021-05-18,3959.12,6293.65,-0.003698711836284621,0.02181943784019141
2021-05-19,4062.31,6642.14,0.02606429391369074,0.05537219525098662
2021-05-20,4096.33,6422.19,0.008374457048135834,-0.03311489686267668
2021-05-21,4282.0,6276.49,0.04532470491678397,-0.022686412880396526
2021-05-24,4264.18,6128.03,-0.004161634842229443,-0.023653907174527478
2021-05-25,4348.7,6259.57,0.019822702338276724,0.021465437336718872
2021-05-26,4275.53,6282.31,-0.016825499554243017,0.003633652194388255
2021-05-27,4304.88,6236.51,0.006862868014187267,-0.007290457119628835
2021-05-28,4243.14,6061.63,-0.014342277471774408,-0.0280415166360067
2021-05-31,4222.17,6060.2,-0.00494218822949282,-0.0002350847686764493
2021-06-01,4197.09,6198.23,-0.005938919396360889,0.022775890223744835
2021-06-02,4150.5,5826.95,-0.011099369976634145,-0.05990104425555161
2021-06-03,4114.92,6071.53,-0.008572721326430876,0.04197399907578704
2021-06-04,4087.86,6528.07,-0.006577875685808241,0.07519346406894412
2021-06-07,4113.19,6297.9,0.006197810812618324,-0.035258518268341664
2021-06-08,4073.25,6331.47,-0.0097114343613979,0.005329665866096634
2021-06-09,4016.91,6798.49,-0.013831727067417362,0.07376179969612676
2021-06-10,3970.35,6927.78,-0.011590689370718648,0.019018233707087412
2021-06-11,4041.11,6951.38,0.017821558683121713,0.003406674602265919
2021-06-14,3994.03,6866.01,-0.0116503335045781,-0.012281035461703031
2021-06-15,4012.58,7079.46,0.0046465967696088855,0.031088326480991347
2021-06-16,4016.52,6762.2,0.0009806032319549939,-0.04481541690871363
2021-06-17,4019.76,6619.89,0.0008078868793164674,-0.021044722108571785
2021-06-18,3915.66,6413.44,-0.0258988300491049,-0.031185566146316325
2021-06-21,3849.52,6503.74,-0.016889408097455084,0.014078856069100015
